fighter_l_name_f1,fighter_l_name_f2,winner,num_rounds,title_fight,weight_class,height_diff,reach_diff,rank_diff,event_name,event_city,event_country
Arlovski,Freeman,3942.0,3,F,Heavyweight,10.159999999999997,,0.0,UFC 40: Vendetta,Las Vegas,USA
Matyushenko,Wiuff,1805.0,3,F,Heavyweight,-7.6200000000000045,,0.0,UFC 40: Vendetta,Las Vegas,USA
Miller,Weir,1696.0,3,F,Middleweight,-7.6200000000000045,,0.0,UFC 40: Vendetta,Las Vegas,USA
Rodriguez,Couture,985.0,5,T,Heavyweight,7.6200000000000045,,0.0,UFC 39: The Warriors Return,Uncasville,USA
Sylvia,Correira,476.0,3,F,Heavyweight,12.699999999999989,,0.0,UFC 39: The Warriors Return,Uncasville,USA
Penn,Serra,1267.0,3,F,Lightweight,7.6200000000000045,5.0800000000000125,0.0,UFC 39: The Warriors Return,Uncasville,USA
Uno,Thomas,319.0,3,F,Lightweight,-5.079999999999984,,0.0,UFC 39: The Warriors Return,Uncasville,USA
McGee,Rizzo,1774.0,3,F,Heavyweight,22.860000000000014,,0.0,UFC 39: The Warriors Return,Uncasville,USA
Baroni,Menne,3851.0,3,F,Middleweight,-2.5400000000000205,,0.0,UFC 39: The Warriors Return,Uncasville,USA
Lindland,Salaverry,2010.0,3,F,Middleweight,0.0,,0.0,UFC 39: The Warriors Return,Uncasville,USA
Sherk,Radach,732.0,3,F,Welterweight,-10.160000000000025,,0.0,UFC 39: The Warriors Return,Uncasville,USA
Hughes,Newton,2482.0,5,T,Welterweight,0.0,,0.0,UFC 38: Brawl at the Hall,London,United Kingdom
Freeman,Mir,2937.0,3,F,Heavyweight,-10.159999999999997,,0.0,UFC 38: Brawl at the Hall,London,United Kingdom
Weir,Jackson,163.0,3,F,Middleweight,15.240000000000009,,0.0,UFC 38: Brawl at the Hall,London,United Kingdom
Sudo,Remedios,503.0,3,F,Lightweight,5.079999999999984,,0.0,UFC 38: Brawl at the Hall,London,United Kingdom
Miller,Zikic,1696.0,3,F,Light Heavyweight,-7.6200000000000045,,0.0,UFC 38: Brawl at the Hall,London,United Kingdom
Sobral,Sinosic,614.0,3,F,Light Heavyweight,-5.0800000000000125,-5.0800000000000125,0.0,UFC 38: Brawl at the Hall,London,United Kingdom
Tanner,Haseman,446.0,3,F,Light Heavyweight,2.539999999999992,,0.0,UFC 38: Brawl at the Hall,London,United Kingdom
Liddell,Belfort,2026.0,3,F,Light Heavyweight,5.0800000000000125,5.079999999999984,0.0,UFC 37.5: As Real As It Gets,Las Vegas,USA
Radach,Serra,1129.0,3,F,Welterweight,2.5400000000000205,,0.0,UFC 37.5: As Real As It Gets,Las Vegas,USA
Spratt,Light,565.0,3,F,Welterweight,2.539999999999992,,0.0,UFC 37.5: As Real As It Gets,Las Vegas,USA
Lawler,Berger,2097.0,3,F,Welterweight,0.0,,0.0,UFC 37.5: As Real As It Gets,Las Vegas,USA
Fryklund,Ruas,2921.0,3,F,Middleweight,5.079999999999984,,0.0,UFC 37.5: As Real As It Gets,Las Vegas,USA
Edwards,Pierini,3119.0,3,F,Lightweight,-10.159999999999997,,0.0,UFC 37.5: As Real As It Gets,Las Vegas,USA
Bustamante,Lindland,3607.0,5,T,Middleweight,5.0800000000000125,,0.0,UFC 37: High Impact,Bossier City,USA
Rodriguez,Kohsaka,985.0,3,F,Heavyweight,12.699999999999989,,0.0,UFC 37: High Impact,Bossier City,USA
Penn,Creighton,1267.0,3,F,Lightweight,7.6200000000000045,,0.0,UFC 37: High Impact,Bossier City,USA
Baroni,Suloev,3851.0,3,F,Middleweight,0.0,,0.0,UFC 37: High Impact,Bossier City,USA
Uno,Edwards,319.0,3,F,Lightweight,-5.079999999999984,-7.619999999999976,0.0,UFC 37: High Impact,Bossier City,USA
Salaverry,Semenov,887.0,3,F,Middleweight,0.0,,0.0,UFC 37: High Impact,Bossier City,USA
Lawler,Riley,2097.0,3,F,Welterweight,7.6200000000000045,12.700000000000017,0.0,UFC 37: High Impact,Bossier City,USA
Barnett,Couture,3855.0,5,T,Heavyweight,5.0800000000000125,7.6200000000000045,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Rizzo,Arlovski,1017.0,3,F,Heavyweight,-5.0800000000000125,,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Hughes,Sakurai,2482.0,5,T,Welterweight,5.079999999999984,,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Lindland,Miletich,2010.0,3,F,Middleweight,5.079999999999984,,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Tanner,Sinosic,446.0,3,F,Light Heavyweight,-7.6200000000000045,-7.6200000000000045,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Mir,Williams,1676.0,3,F,Heavyweight,0.0,,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Serra,Dullanty,750.0,3,F,Lightweight,-5.0800000000000125,,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Sherk,Nakao,732.0,3,F,Welterweight,-7.6200000000000045,,0.0,UFC 36: Worlds Collide,Las Vegas,USA
Pulver,Penn,1146.0,5,T,Lightweight,-5.079999999999984,0.0,0.0,UFC 35: Throwdown,Uncasville,USA
Rodriguez,Monson,985.0,3,F,Heavyweight,17.78,,0.0,UFC 35: Throwdown,Uncasville,USA
Bustamante,Menne,3607.0,5,T,Middleweight,10.159999999999997,,0.0,UFC 35: Throwdown,Uncasville,USA
Liddell,Suloev,2026.0,3,F,Light Heavyweight,12.700000000000017,,0.0,UFC 35: Throwdown,Uncasville,USA
Semenov,Almeida,759.0,3,F,Middleweight,0.0,,0.0,UFC 35: Throwdown,Uncasville,USA
Randleman,Sobral,1105.0,3,F,Light Heavyweight,-7.619999999999976,,0.0,UFC 35: Throwdown,Uncasville,USA
Castillo,Brennan,3514.0,3,F,Welterweight,2.539999999999992,,0.0,UFC 35: Throwdown,Uncasville,USA
Jackson,Rockel,2423.0,3,F,Middleweight,-10.159999999999997,,0.0,UFC 35: Throwdown,Uncasville,USA
Couture,Rizzo,3371.0,5,T,Heavyweight,0.0,,0.0,UFC 34: High Voltage,Las Vegas,USA
Rodriguez,Williams,985.0,3,F,Heavyweight,2.539999999999992,,0.0,UFC 34: High Voltage,Las Vegas,USA
Hughes,Newton,2482.0,5,T,Welterweight,0.0,,0.0,UFC 34: High Voltage,Las Vegas,USA
Penn,Uno,1267.0,3,F,Lightweight,5.079999999999984,0.0,0.0,UFC 34: High Voltage,Las Vegas,USA
Barnett,Hoffman,3855.0,3,F,Heavyweight,2.539999999999992,,0.0,UFC 34: High Voltage,Las Vegas,USA
Tanner,Moore,446.0,3,F,Light Heavyweight,5.079999999999984,,0.0,UFC 34: High Voltage,Las Vegas,USA
Lindland,Baroni,2010.0,3,F,Middleweight,7.6200000000000045,5.0800000000000125,0.0,UFC 34: High Voltage,Las Vegas,USA
Mir,Traven,1676.0,3,F,Heavyweight,0.0,,0.0,UFC 34: High Voltage,Las Vegas,USA
Ortiz,Matyushenko,1376.0,5,T,Light Heavyweight,7.6200000000000045,0.0,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Pulver,Hallman,1146.0,5,T,Lightweight,-5.079999999999984,-5.079999999999984,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Liddell,Bustamante,2026.0,3,F,Light Heavyweight,0.0,,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Serra,Edwards,750.0,3,F,Welterweight,-7.6200000000000045,-12.699999999999989,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Menne,Castillo,1719.0,5,T,Middleweight,2.5400000000000205,,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Nakao,DeSouza,1527.0,3,F,Welterweight,-7.6200000000000045,,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Almeida,Jackson,4023.0,3,F,Middleweight,10.159999999999997,,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Thomas,Iha,409.0,3,F,Lightweight,2.539999999999992,,0.0,UFC 33: Victory in Vegas,Las Vegas,USA
Ortiz,Sinosic,1376.0,5,T,Light Heavyweight,0.0,-7.6200000000000045,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
Penn,Thomas,1267.0,3,F,Lightweight,0.0,,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
Barnett,Schilt,3855.0,3,F,Heavyweight,-17.78,,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
Miletich,Carter,1698.0,3,F,Welterweight,0.0,,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
Uno,Iha,319.0,3,F,Lightweight,-2.539999999999992,,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
Matyushenko,Kondo,1805.0,3,F,Light Heavyweight,2.539999999999992,,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
Rodriguez,Arlovski,985.0,3,F,Heavyweight,2.539999999999992,,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
DeSouza,Rodriguez,3237.0,3,F,Welterweight,12.699999999999989,,0.0,UFC 32: Showdown in the Meadowlands,East Rutherford,USA
Couture,Rizzo,3371.0,5,T,Heavyweight,0.0,,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
Newton,Miletich,1486.0,5,T,Welterweight,-2.5400000000000205,,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
Liddell,Randleman,2026.0,3,F,Light Heavyweight,10.159999999999997,,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
Carter,Serra,3529.0,3,F,Welterweight,10.160000000000025,,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
Schilt,Williams,786.0,3,F,Heavyweight,17.78,,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
Lindland,Almeida,2010.0,3,F,Light Heavyweight,0.0,0.0,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
Penn,Gilbert,1267.0,3,F,Lightweight,-5.0800000000000125,,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
DeSouza,Berger,3237.0,3,F,Welterweight,2.539999999999992,,0.0,UFC 31: Locked and Loaded,Atlantic City,USA
Ortiz,Tanner,1376.0,5,T,Light Heavyweight,7.6200000000000045,0.0,0.0,UFC 30: Battle on the Boardwalk,Atlantic City,USA
Pulver,Uno,1146.0,5,T,Lightweight,0.0,0.0,0.0,UFC 30: Battle on the Boardwalk,Atlantic City,USA
Iha,Johns,2461.0,3,F,Welterweight,15.23999999999998,,0.0,UFC 30: Battle on the Boardwalk,Atlantic City,USA
Sinosic,Horn,656.0,3,F,Middleweight,5.0800000000000125,7.6200000000000045,0.0,UFC 30: Battle on the Boardwalk,Atlantic City,USA
Rizzo,Barnett,1017.0,3,F,Heavyweight,-5.0800000000000125,,0.0,UFC 30: Battle on the Boardwalk,Atlantic City,USA
Baroni,Stout,3851.0,2,F,Middleweight,-10.159999999999997,,0.0,UFC 30: Battle on the Boardwalk,Atlantic City,USA
Sherk,Ghosn,732.0,2,F,Welterweight,-10.160000000000025,,0.0,UFC 30: Battle on the Boardwalk,Atlantic City,USA
Ortiz,Kondo,1376.0,5,T,Light Heavyweight,10.159999999999997,,0.0,UFC 29: Defense of the Belts,Tokyo,Japan
Miletich,Yamamoto,1698.0,5,T,Welterweight,-5.079999999999984,,0.0,UFC 29: Defense of the Belts,Tokyo,Japan
Lindland,Anjo,2010.0,3,F,Middleweight,2.539999999999992,,0.0,UFC 29: Defense of the Belts,Tokyo,Japan
Iha,Takase,2461.0,3,F,Welterweight,-10.159999999999997,,0.0,UFC 29: Defense of the Belts,Tokyo,Japan
Tanner,Gibson,446.0,3,F,Middleweight,7.6200000000000045,,0.0,UFC 29: Defense of the Belts,Tokyo,Japan
Hallman,Hughes,2669.0,3,F,Welterweight,0.0,-2.539999999999992,0.0,UFC 29: Defense of the Belts,Tokyo,Japan
Liddell,Monson,2026.0,3,F,Middleweight,12.700000000000017,5.079999999999984,0.0,UFC 29: Defense of the Belts,Tokyo,Japan
Couture,Randleman,3371.0,5,T,Heavyweight,7.619999999999976,,0.0,UFC 28: High Stakes,Atlantic City,USA
Sobral,Smith,614.0,3,F,Heavyweight,-2.5400000000000205,,0.0,UFC 28: High Stakes,Atlantic City,USA
Barnett,McGee,3855.0,3,F,Heavyweight,-17.78,,0.0,UFC 28: High Stakes,Atlantic City,USA
Arlovski,Brink,3942.0,3,F,Heavyweight,0.0,,0.0,UFC 28: High Stakes,Atlantic City,USA
Pulver,Lewis,1146.0,3,F,Lightweight,-12.699999999999989,,0.0,UFC 28: High Stakes,Atlantic City,USA
Hughes,Stiebling,2481.0,2,F,Middleweight,-12.700000000000017,,0.0,UFC 28: High Stakes,Atlantic City,USA
Earwood,Lytle,3132.0,2,F,Welterweight,-7.6200000000000045,,0.0,UFC 28: High Stakes,Atlantic City,USA
Rizzo,Severn,1017.0,3,F,Heavyweight,-2.5400000000000205,,0.0,UFC 27: Ultimate Bad Boyz,New Orleans,USA
Smith,Hoffman,641.0,3,F,Heavyweight,0.0,,0.0,UFC 27: Ultimate Bad Boyz,New Orleans,USA
Horn,Jackson,2505.0,3,F,Middleweight,12.699999999999989,,0.0,UFC 27: Ultimate Bad Boyz,New Orleans,USA
Iha,Clark,2461.0,3,F,Welterweight,-7.6200000000000045,,0.0,UFC 27: Ultimate Bad Boyz,New Orleans,USA
Kondo,Dantas,2185.0,3,F,Middleweight,-7.6200000000000045,,0.0,UFC 27: Ultimate Bad Boyz,New Orleans,USA
Freeman,Williams,2937.0,3,F,Heavyweight,-5.079999999999984,,0.0,UFC 27: Ultimate Bad Boyz,New Orleans,USA
Monson,Lajcik,1635.0,2,F,Heavyweight,-10.159999999999997,,0.0,UFC 27: Ultimate Bad Boyz,New Orleans,USA
Randleman,Rizzo,1105.0,5,T,Heavyweight,-7.619999999999976,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Roberts,Dodd,1009.0,3,F,Middleweight,-12.700000000000017,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Miletich,Alessio,1698.0,3,T,Welterweight,0.0,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Bitetti,Andrade,3766.0,3,F,Middleweight,-5.0800000000000125,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Hughes,Aguiar,2482.0,3,F,Welterweight,-2.5400000000000205,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Pulver,Roque,1146.0,3,F,Lightweight,2.5400000000000205,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Freeman,Schroeder,2937.0,2,F,Heavyweight,-5.079999999999984,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Carter,Serrano,3529.0,2,F,Welterweight,5.0800000000000125,,0.0,UFC 26: Ultimate Field Of Dreams,Cedar Rapids,USA
Ortiz,Silva,1376.0,5,T,Light Heavyweight,10.159999999999997,0.0,0.0,UFC 25: Ultimate Japan 3,Tokyo,Japan
Bustamante,Anjo,3607.0,3,F,Middleweight,7.6200000000000045,,0.0,UFC 25: Ultimate Japan 3,Tokyo,Japan
Kikuta,Jackson,2234.0,3,F,Middleweight,2.539999999999992,,0.0,UFC 25: Ultimate Japan 3,Tokyo,Japan
Waterman,Honma,183.0,3,F,Heavyweight,2.5400000000000205,,0.0,UFC 25: Ultimate Japan 3,Tokyo,Japan
Minowa,Slick,1679.0,3,F,Middleweight,-7.6200000000000045,,0.0,UFC 25: Ultimate Japan 3,Tokyo,Japan
Clark,Oishi,3453.0,3,F,Lightweight,7.6200000000000045,,0.0,UFC 25: Ultimate Japan 3,Tokyo,Japan
Williams,Judson,133.0,3,F,Heavyweight,5.079999999999984,,0.0,UFC 24: First Defense,Lake Charles,USA
Gibson,Andre,2842.0,3,F,Middleweight,5.079999999999984,,0.0,UFC 24: First Defense,Lake Charles,USA
Menne,Iha,1719.0,3,F,Lightweight,5.0800000000000125,,0.0,UFC 24: First Defense,Lake Charles,USA
Cook,Ghosn,3411.0,3,F,Lightweight,-2.5400000000000205,,0.0,UFC 24: First Defense,Lake Charles,USA
Pulver,Velasquez,1146.0,3,F,Lightweight,5.0800000000000125,,0.0,UFC 24: First Defense,Lake Charles,USA
Adams,Freeman,4093.0,2,F,Heavyweight,2.539999999999992,,0.0,UFC 24: First Defense,Lake Charles,USA
Carter,Gumm,3529.0,2,F,Lightweight,-2.539999999999992,,0.0,UFC 24: First Defense,Lake Charles,USA
Randleman,Williams,1105.0,5,T,Heavyweight,-12.699999999999989,,0.0,UFC 23: Ultimate Japan 2,Chiba,Japan
Rizzo,Kohsaka,1017.0,3,F,Heavyweight,5.079999999999984,,0.0,UFC 23: Ultimate Japan 2,Chiba,Japan
Yamamoto,Fujii,76.0,3,T,Heavyweight,0.0,,0.0,UFC 23: Ultimate Japan 2,Chiba,Japan
Slick,DeLucia,644.0,3,F,Middleweight,2.539999999999992,,0.0,UFC 23: Ultimate Japan 2,Chiba,Japan
Jackson,Yamamiya,2423.0,3,F,Middleweight,-7.6200000000000045,,0.0,UFC 23: Ultimate Japan 2,Chiba,Japan
Yamamoto,Takase,76.0,3,F,Open Weight,0.0,,0.0,UFC 23: Ultimate Japan 2,Chiba,Japan
Fujii,Yano,2918.0,3,F,Open Weight,7.6200000000000045,,0.0,UFC 23: Ultimate Japan 2,Chiba,Japan
Shamrock,Ortiz,736.0,5,T,Light Heavyweight,-12.699999999999989,,0.0,UFC 22: Only One Can be Champion,Lake Charles,USA
Horn,Godsey,2505.0,3,F,Heavyweight,-2.5400000000000205,,0.0,UFC 22: Only One Can be Champion,Lake Charles,USA
Kohler,Judson,2190.0,3,F,Heavyweight,-5.0800000000000125,,0.0,UFC 22: Only One Can be Champion,Lake Charles,USA
Liddell,Jones,2026.0,3,F,Middleweight,12.700000000000017,,0.0,UFC 22: Only One Can be Champion,Lake Charles,USA
Hughes,Ignatov,2482.0,3,F,Lightweight,0.0,,0.0,UFC 22: Only One Can be Champion,Lake Charles,USA
Lewis,Anderson,2035.0,3,F,Middleweight,15.240000000000009,,0.0,UFC 22: Only One Can be Champion,Lake Charles,USA
Smith,Ruas,641.0,3,F,Heavyweight,2.5400000000000205,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Miletich,Pederneiras,1698.0,5,T,Welterweight,5.0800000000000125,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Horn,Takase,2505.0,3,F,Middleweight,2.539999999999992,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Jones,Luiz Moura,2350.0,3,F,Middleweight,-5.0800000000000125,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Kohsaka,Lajcik,2188.0,3,F,Heavyweight,-5.079999999999984,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Jackson,Alger,2423.0,3,F,Middleweight,-5.0800000000000125,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Roberts,Waterman,1012.0,2,F,Heavyweight,0.0,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Fulton,Dodd,2912.0,2,F,Heavyweight,-5.0800000000000125,,0.0,UFC 21: Return of the Champions,Cedar Rapids,USA
Rutten,Randleman,913.0,1,T,Heavyweight,7.619999999999976,,0.0,UFC 20: Battle for the Gold,Birmingham,USA
Rizzo,Telligman,1017.0,1,F,Heavyweight,-2.5400000000000205,,0.0,UFC 20: Battle for the Gold,Birmingham,USA
Williams,Fulton,132.0,1,F,Heavyweight,7.6200000000000045,,0.0,UFC 20: Battle for the Gold,Birmingham,USA
Silva,Petarra,702.0,1,F,Middleweight,0.0,,0.0,UFC 20: Battle for the Gold,Birmingham,USA
Mello,Roberts,1731.0,1,F,Lightweight,-15.23999999999998,,0.0,UFC 20: Battle for the Gold,Birmingham,USA
Clark,Iha,3453.0,1,F,Lightweight,7.6200000000000045,,0.0,UFC 20: Battle for the Gold,Birmingham,USA
Waterman,Condo,183.0,1,F,Heavyweight,5.0800000000000125,,0.0,UFC 20: Battle for the Gold,Birmingham,USA
Ortiz,Mezger,1376.0,1,F,Middleweight,5.0800000000000125,,0.0,UFC 19: Ultimate Young Guns,Bay St. Louis,USA
Goodridge,Roberts,2777.0,1,F,Heavyweight,2.539999999999992,,0.0,UFC 19: Ultimate Young Guns,Bay St. Louis,USA
Horn,Liddell,2505.0,1,F,Middleweight,-2.5400000000000205,-5.079999999999984,0.0,UFC 19: Ultimate Young Guns,Bay St. Louis,USA
Randleman,Smith,1105.0,1,F,Heavyweight,-10.159999999999997,,0.0,UFC 19: Ultimate Young Guns,Bay St. Louis,USA
Tanner,Ignatov,446.0,1,F,Middleweight,7.6200000000000045,,0.0,UFC 19: Ultimate Young Guns,Bay St. Louis,USA
Williams,Godsey,132.0,1,F,Heavyweight,2.539999999999992,,0.0,UFC 19: Ultimate Young Guns,Bay St. Louis,USA
Latu,Roberts,2104.0,1,F,Heavyweight,-5.0800000000000125,,0.0,UFC 19: Ultimate Young Guns,Bay St. Louis,USA
Rutten,Kohsaka,913.0,1,F,Heavyweight,5.079999999999984,,0.0,UFC 18: The Road to the Heavyweight Title,New Orleans,USA
Miletich,Patino,1698.0,1,T,Welterweight,5.0800000000000125,,0.0,UFC 18: The Road to the Heavyweight Title,New Orleans,USA
Rizzo,Coleman,1017.0,1,F,Heavyweight,0.0,,0.0,UFC 18: The Road to the Heavyweight Title,New Orleans,USA
Ortiz,Bohlander,1376.0,1,F,Middleweight,10.159999999999997,,0.0,UFC 18: The Road to the Heavyweight Title,New Orleans,USA
Burnett,Saunders,3618.0,1,F,Lightweight,2.539999999999992,,0.0,UFC 18: The Road to the Heavyweight Title,New Orleans,USA
Tanner,Gholar,446.0,1,F,Middleweight,10.159999999999997,,0.0,UFC 18: The Road to the Heavyweight Title,New Orleans,USA
Clark,Caracci,3453.0,1,F,Lightweight,,,0.0,UFC 18: The Road to the Heavyweight Title,New Orleans,USA
Shamrock,Lober,736.0,1,T,Light Heavyweight,-2.539999999999992,,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Belfort,Silva,3813.0,1,F,Middleweight,2.539999999999992,0.0,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Rizzo,Abbott,1017.0,1,F,Heavyweight,2.539999999999992,,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Miletich,Burnett,1698.0,1,T,Welterweight,10.160000000000025,,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Kohsaka,Williams,2188.0,1,F,Heavyweight,-10.159999999999997,,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Fontes Braga,Horn,3693.0,1,F,Middleweight,-2.539999999999992,,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Palhares,Santos,1333.0,1,F,Middleweight,,,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Marscucci,Santos,1856.0,1,F,Lightweight,,,0.0,UFC - Ultimate Brazil,Sao Paulo,Brazil
Shamrock,Horn,736.0,1,T,Light Heavyweight,-7.619999999999976,,0.0,UFC 17: Redemption,Mobile,USA
Williams,Coleman,132.0,1,F,Heavyweight,5.0800000000000125,,0.0,UFC 17: Redemption,Mobile,USA
Henderson,Newton,2595.0,1,T,Middleweight,5.0800000000000125,,0.0,UFC 17: Redemption,Mobile,USA
Abbott,Duarte,4104.0,1,F,Heavyweight,0.0,,0.0,UFC 17: Redemption,Mobile,USA
van Arsdale,Pardo,295.0,1,F,Heavyweight,2.5400000000000205,,0.0,UFC 17: Redemption,Mobile,USA
Newton,Gilstrap,1486.0,1,F,Middleweight,-15.240000000000009,,0.0,UFC 17: Redemption,Mobile,USA
Henderson,Goes,2595.0,1,F,Middleweight,-2.539999999999992,,0.0,UFC 17: Redemption,Mobile,USA
Roberts,Moskowitz,1012.0,1,F,Heavyweight,-7.6200000000000045,,0.0,UFC 17: Redemption,Mobile,USA
Liddell,Hernandez,2026.0,1,F,Middleweight,,,0.0,UFC 17: Redemption,Mobile,USA
Shamrock,Zinoviev,736.0,1,T,Light Heavyweight,-7.619999999999976,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Kohsaka,Leopoldo,2188.0,1,F,Heavyweight,-10.159999999999997,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Miletich,Brennan,1698.0,1,F,Lightweight,5.0800000000000125,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Bohlander,Jackson,3737.0,1,F,Middleweight,2.539999999999992,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Miletich,Saunders,1698.0,1,F,Lightweight,12.700000000000017,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Burnett,Tadeu,3618.0,1,F,Lightweight,-5.0800000000000125,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Brennan,Turner,3681.0,1,F,Lightweight,-15.240000000000009,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Clark,Stuart,3453.0,1,F,Lightweight,5.0800000000000125,,0.0,UFC 16: Battle in the Bayou,New Orleans,USA
Couture,Smith,3371.0,1,T,Heavyweight,-2.5400000000000205,,0.0,UFC - Ultimate Japan,Yokohama,Japan
Sakuraba,Silveira,891.0,1,T,Heavyweight,-7.6200000000000045,,0.0,UFC - Ultimate Japan,Yokohama,Japan
Belfort,Charles,3813.0,1,F,Heavyweight,-2.539999999999992,,0.0,UFC - Ultimate Japan,Yokohama,Japan
Shamrock,Jackson,736.0,1,T,Light Heavyweight,0.0,,0.0,UFC - Ultimate Japan,Yokohama,Japan
Abbott,Anjo,4104.0,1,F,Heavyweight,2.539999999999992,,0.0,UFC - Ultimate Japan,Yokohama,Japan
Telligman,Kohler,424.0,1,F,Heavyweight,12.700000000000017,,0.0,UFC - Ultimate Japan,Yokohama,Japan
Smith,Abbott,641.0,1,T,Heavyweight,5.0800000000000125,,0.0,UFC 15: Collision Course,Bay St. Louis,USA
Kerr,Cason,2247.0,1,T,Heavyweight,12.699999999999989,,0.0,UFC 15: Collision Course,Bay St. Louis,USA
Couture,Belfort,3371.0,1,F,Heavyweight,2.539999999999992,2.539999999999992,0.0,UFC 15: Collision Course,Bay St. Louis,USA
Beneteau,Barreto,3805.0,1,F,Heavyweight,-5.079999999999984,,0.0,UFC 15: Collision Course,Bay St. Louis,USA
Kerr,Stott,2247.0,1,F,Heavyweight,20.319999999999993,,0.0,UFC 15: Collision Course,Bay St. Louis,USA
Cason,Dorr,3518.0,1,F,Heavyweight,-7.619999999999976,,0.0,UFC 15: Collision Course,Bay St. Louis,USA
Hunter,Moskowitz,2472.0,1,F,Heavyweight,-20.32000000000002,,0.0,UFC 15: Collision Course,Bay St. Louis,USA
Smith,Coleman,641.0,1,T,Heavyweight,2.5400000000000205,,0.0,UFC 14: Showdown,Birmingham,USA
Kerr,Bobish,2247.0,1,T,Heavyweight,2.539999999999992,,0.0,UFC 14: Showdown,Birmingham,USA
Jackson,Fryklund,2424.0,1,T,Middleweight,-5.079999999999984,,0.0,UFC 14: Showdown,Birmingham,USA
Bobish,Johnston,3747.0,1,F,Heavyweight,-2.539999999999992,,0.0,UFC 14: Showdown,Birmingham,USA
Kerr,Horenstein,2247.0,1,F,Heavyweight,-2.539999999999992,,0.0,UFC 14: Showdown,Birmingham,USA
Jackson,Butler,2424.0,1,F,Lightweight,-7.619999999999976,,0.0,UFC 14: Showdown,Birmingham,USA
Moreira,Vaulin,1608.0,1,F,Lightweight,-12.699999999999989,,0.0,UFC 14: Showdown,Birmingham,USA
Hunter,Fulton,2472.0,1,F,Heavyweight,,,0.0,UFC 14: Showdown,Birmingham,USA
Fryklund,Chappell,2921.0,1,F,Lightweight,2.539999999999992,,0.0,UFC 14: Showdown,Birmingham,USA
Belfort,Abbott,3813.0,1,F,Heavyweight,0.0,,0.0,UFC 13: The Ultimate Force,Augusta,USA
